CTPRVN_CD,CTP_KOR_NM,SIG_CD,SIG_KOR_NM,EMD_CD,EMD_KOR_NM
46,전라남도,46230,광양시,46230250,광양읍
46,전라남도,46230,광양시,46230310,봉강면
46,전라남도,46230,광양시,46230320,옥룡면
46,전라남도,46230,광양시,46230330,옥곡면
46,전라남도,46230,광양시,46230340,진상면
46,전라남도,46230,광양시,46230350,진월면
46,전라남도,46230,광양시,46230360,다압면
46,전라남도,46710,담양군,46710250,담양읍
46,전라남도,46710,담양군,46710310,봉산면
46,전라남도,46710,담양군,46710320,고서면
46,전라남도,46710,담양군,46710335,가사문학면
46,전라남도,46710,담양군,46710340,창평면
46,전라남도,46710,담양군,46710350,대덕면
46,전라남도,46710,담양군,46710360,무정면
46,전라남도,46710,담양군,46710370,금성면
46,전라남도,46710,담양군,46710380,용면
46,전라남도,46710,담양군,46710390,월산면
46,전라남도,46710,담양군,46710400,수북면
46,전라남도,46710,담양군,46710410,대전면
46,전라남도,46720,곡성군,46720250,곡성읍
46,전라남도,46720,곡성군,46720310,오곡면
46,전라남도,46720,곡성군,46720320,삼기면
46,전라남도,46720,곡성군,46720330,석곡면
46,전라남도,46720,곡성군,46720340,목사동면
46,전라남도,46720,곡성군,46720350,죽곡면
46,전라남도,46720,곡성군,46720360,고달면
46,전라남도,46720,곡성군,46720370,옥과면
46,전라남도,46720,곡성군,46720380,입면
46,전라남도,46720,곡성군,46720390,겸면
46,전라남도,46720,곡성군,46720400,오산면
46,전라남도,46730,구례군,46730250,구례읍
46,전라남도,46730,구례군,46730310,문척면
46,전라남도,46730,구례군,46730320,간전면
46,전라남도,46730,구례군,46730330,토지면
46,전라남도,46730,구례군,46730340,마산면
46,전라남도,46730,구례군,46730350,광의면
46,전라남도,46730,구례군,46730360,용방면
46,전라남도,46730,구례군,46730370,산동면
46,전라남도,46770,고흥군,46770250,고흥읍
46,전라남도,46770,고흥군,46770253,도양읍
46,전라남도,46770,고흥군,46770310,풍양면
46,전라남도,46770,고흥군,46770320,도덕면
46,전라남도,46770,고흥군,46770330,금산면
46,전라남도,46770,고흥군,46770340,도화면
46,전라남도,46770,고흥군,46770350,포두면
46,전라남도,46770,고흥군,46770360,봉래면
46,전라남도,46770,고흥군,46770370,점암면
46,전라남도,46770,고흥군,46770380,과역면
46,전라남도,46770,고흥군,46770390,남양면
46,전라남도,46770,고흥군,46770400,동강면
46,전라남도,46770,고흥군,46770410,대서면
46,전라남도,46770,고흥군,46770420,두원면
46,전라남도,46770,고흥군,46770440,영남면
46,전라남도,46770,고흥군,46770450,동일면
46,전라남도,46780,보성군,46780250,보성읍
46,전라남도,46780,보성군,46780253,벌교읍
46,전라남도,46780,보성군,46780310,노동면
46,전라남도,46780,보성군,46780320,미력면
46,전라남도,46780,보성군,46780330,겸백면
46,전라남도,46780,보성군,46780340,율어면
46,전라남도,46780,보성군,46780350,복내면
46,전라남도,46780,보성군,46780360,문덕면
46,전라남도,46780,보성군,46780370,조성면
46,전라남도,46780,보성군,46780380,득량면
46,전라남도,46780,보성군,46780390,회천면
46,전라남도,46780,보성군,46780400,웅치면
46,전라남도,46790,화순군,46790250,화순읍
46,전라남도,46790,화순군,46790310,한천면
46,전라남도,46790,화순군,46790320,춘양면
46,전라남도,46790,화순군,46790330,청풍면
46,전라남도,46790,화순군,46790340,이양면
46,전라남도,46790,화순군,46790350,능주면
46,전라남도,46790,화순군,46790360,도곡면
46,전라남도,46790,화순군,46790370,도암면
46,전라남도,46790,화순군,46790380,이서면
46,전라남도,46790,화순군,46790395,백아면
46,전라남도,46790,화순군,46790400,동복면
46,전라남도,46790,화순군,46790415,사평면
46,전라남도,46790,화순군,46790420,동면
46,전라남도,46800,장흥군,46800250,장흥읍
46,전라남도,46800,장흥군,46800253,관산읍
46,전라남도,46800,장흥군,46800256,대덕읍
46,전라남도,46800,장흥군,46800310,용산면
46,전라남도,46800,장흥군,46800320,안양면
46,전라남도,46800,장흥군,46800330,장동면
46,전라남도,46800,장흥군,46800340,장평면
46,전라남도,46800,장흥군,46800350,유치면
46,전라남도,46800,장흥군,46800360,부산면
46,전라남도,46800,장흥군,46800370,회진면
46,전라남도,46810,강진군,46810250,강진읍
46,전라남도,46810,강진군,46810310,군동면
46,전라남도,46810,강진군,46810320,칠량면
46,전라남도,46810,강진군,46810330,대구면
46,전라남도,46810,강진군,46810340,도암면
46,전라남도,46810,강진군,46810350,신전면
46,전라남도,46810,강진군,46810360,성전면
46,전라남도,46810,강진군,46810370,작천면
46,전라남도,46810,강진군,46810380,병영면
46,전라남도,46810,강진군,46810390,옴천면
46,전라남도,46810,강진군,46810400,마량면
46,전라남도,46820,해남군,46820250,해남읍
46,전라남도,46820,해남군,46820310,삼산면
46,전라남도,46820,해남군,46820320,화산면
46,전라남도,46820,해남군,46820330,현산면
46,전라남도,46820,해남군,46820340,송지면
46,전라남도,46820,해남군,46820350,북평면
46,전라남도,46820,해남군,46820360,북일면
46,전라남도,46820,해남군,46820370,옥천면
46,전라남도,46820,해남군,46820380,계곡면
46,전라남도,46820,해남군,46820390,마산면
46,전라남도,46820,해남군,46820400,황산면
46,전라남도,46820,해남군,46820410,산이면
46,전라남도,46820,해남군,46820420,문내면
46,전라남도,46820,해남군,46820430,화원면
46,전라남도,46830,영암군,46830250,영암읍
46,전라남도,46830,영암군,46830253,삼호읍
46,전라남도,46830,영암군,46830310,덕진면
46,전라남도,46830,영암군,46830320,금정면
46,전라남도,46830,영암군,46830330,신북면
46,전라남도,46830,영암군,46830340,시종면
46,전라남도,46830,영암군,46830350,도포면
46,전라남도,46830,영암군,46830360,군서면
46,전라남도,46830,영암군,46830370,서호면
46,전라남도,46830,영암군,46830380,학산면
46,전라남도,46830,영암군,46830390,미암면
46,전라남도,46840,무안군,46840250,무안읍
46,전라남도,46840,무안군,46840253,일로읍
46,전라남도,46840,무안군,46840256,삼향읍
46,전라남도,46840,무안군,46840320,몽탄면
46,전라남도,46840,무안군,46840330,청계면
46,전라남도,46840,무안군,46840340,현경면
46,전라남도,46840,무안군,46840350,망운면
46,전라남도,46840,무안군,46840360,해제면
46,전라남도,46840,무안군,46840370,운남면
46,전라남도,46860,함평군,46860250,함평읍
46,전라남도,46860,함평군,46860310,손불면
46,전라남도,46860,함평군,46860320,신광면
46,전라남도,46860,함평군,46860330,학교면
46,전라남도,46860,함평군,46860340,엄다면
46,전라남도,46860,함평군,46860350,대동면
46,전라남도,46860,함평군,46860360,나산면
46,전라남도,46860,함평군,46860370,해보면
46,전라남도,46860,함평군,46860380,월야면
46,전라남도,46870,영광군,46870250,영광읍
46,전라남도,46870,영광군,46870253,백수읍
46,전라남도,46870,영광군,46870256,홍농읍
46,전라남도,46870,영광군,46870310,대마면
46,전라남도,46870,영광군,46870320,묘량면
46,전라남도,46870,영광군,46870330,불갑면
46,전라남도,46870,영광군,46870340,군서면
46,전라남도,46870,영광군,46870350,군남면
46,전라남도,46870,영광군,46870360,염산면
46,전라남도,46870,영광군,46870370,법성면
46,전라남도,46870,영광군,46870380,낙월면
46,전라남도,46880,장성군,46880250,장성읍
46,전라남도,46880,장성군,46880310,진원면
46,전라남도,46880,장성군,46880320,남면
46,전라남도,46880,장성군,46880330,동화면
46,전라남도,46880,장성군,46880340,삼서면
46,전라남도,46880,장성군,46880350,삼계면
46,전라남도,46880,장성군,46880360,황룡면
46,전라남도,46880,장성군,46880370,서삼면
46,전라남도,46880,장성군,46880380,북일면
46,전라남도,46880,장성군,46880390,북이면
46,전라남도,46880,장성군,46880400,북하면
46,전라남도,46890,완도군,46890250,완도읍
46,전라남도,46890,완도군,46890253,금일읍
46,전라남도,46890,완도군,46890256,노화읍
46,전라남도,46890,완도군,46890310,군외면
46,전라남도,46890,완도군,46890320,신지면
46,전라남도,46890,완도군,46890330,고금면
46,전라남도,46890,완도군,46890340,약산면
46,전라남도,46890,완도군,46890350,청산면
46,전라남도,46890,완도군,46890360,소안면
46,전라남도,46890,완도군,46890370,금당면
46,전라남도,46890,완도군,46890380,보길면
46,전라남도,46890,완도군,46890390,생일면
46,전라남도,46900,진도군,46900250,진도읍
46,전라남도,46900,진도군,46900310,군내면
46,전라남도,46900,진도군,46900320,고군면
46,전라남도,46900,진도군,46900330,의신면
46,전라남도,46900,진도군,46900340,임회면
46,전라남도,46900,진도군,46900350,지산면
46,전라남도,46900,진도군,46900360,조도면
46,전라남도,46910,신안군,46910250,지도읍
46,전라남도,46910,신안군,46910253,압해읍
46,전라남도,46910,신안군,46910310,증도면
46,전라남도,46910,신안군,46910320,임자면
46,전라남도,46910,신안군,46910330,자은면
46,전라남도,46910,신안군,46910340,비금면
46,전라남도,46910,신안군,46910350,도초면
46,전라남도,46910,신안군,46910360,흑산면
46,전라남도,46910,신안군,46910370,하의면
46,전라남도,46910,신안군,46910380,신의면
46,전라남도,46910,신안군,46910390,장산면
46,전라남도,46910,신안군,46910400,안좌면
46,전라남도,46910,신안군,46910410,팔금면
46,전라남도,46910,신안군,46910420,암태면
45,전라북도,45111,전주시완산구,45111101,중앙동1가
45,전라북도,45111,전주시완산구,45111102,중앙동2가
45,전라북도,45111,전주시완산구,45111103,중앙동3가
45,전라북도,45111,전주시완산구,45111104,중앙동4가
45,전라북도,45111,전주시완산구,45111105,경원동1가
45,전라북도,45111,전주시완산구,45111106,경원동2가
45,전라북도,45111,전주시완산구,45111107,경원동3가
45,전라북도,45111,전주시완산구,45111108,풍남동1가
45,전라북도,45111,전주시완산구,45111109,풍남동2가
45,전라북도,45111,전주시완산구,45111110,풍남동3가
45,전라북도,45111,전주시완산구,45111111,전동
45,전라북도,45111,전주시완산구,45111112,전동3가
45,전라북도,45111,전주시완산구,45111113,다가동1가
45,전라북도,45111,전주시완산구,45111114,다가동2가
45,전라북도,45111,전주시완산구,45111115,다가동3가
45,전라북도,45111,전주시완산구,45111116,다가동4가
45,전라북도,45111,전주시완산구,45111117,고사동
45,전라북도,45111,전주시완산구,45111118,교동
45,전라북도,45111,전주시완산구,45111119,태평동
45,전라북도,45111,전주시완산구,45111120,중노송동
45,전라북도,45111,전주시완산구,45111121,남노송동
45,전라북도,45111,전주시완산구,45111122,동완산동
45,전라북도,45111,전주시완산구,45111123,서완산동1가
45,전라북도,45111,전주시완산구,45111124,서완산동2가
45,전라북도,45111,전주시완산구,45111125,동서학동
45,전라북도,45111,전주시완산구,45111126,서서학동
45,전라북도,45111,전주시완산구,45111127,중화산동1가
45,전라북도,45111,전주시완산구,45111128,중화산동2가
45,전라북도,45111,전주시완산구,45111129,서신동
45,전라북도,45111,전주시완산구,45111130,석구동
45,전라북도,45111,전주시완산구,45111131,원당동
45,전라북도,45111,전주시완산구,45111132,평화동1가
45,전라북도,45111,전주시완산구,45111133,평화동2가
45,전라북도,45111,전주시완산구,45111134,평화동3가
45,전라북도,45111,전주시완산구,45111135,중인동
45,전라북도,45111,전주시완산구,45111136,용복동
45,전라북도,45111,전주시완산구,45111137,삼천동1가
45,전라북도,45111,전주시완산구,45111138,삼천동2가
45,전라북도,45111,전주시완산구,45111139,삼천동3가
45,전라북도,45111,전주시완산구,45111140,효자동1가
45,전라북도,45111,전주시완산구,45111141,효자동2가
45,전라북도,45111,전주시완산구,45111142,효자동3가
45,전라북도,45111,전주시완산구,45111143,대성동
45,전라북도,45111,전주시완산구,45111144,색장동
45,전라북도,45111,전주시완산구,45111145,상림동
45,전라북도,45111,전주시완산구,45111147,서노송동
45,전라북도,45113,전주시덕진구,45113102,진북동
45,전라북도,45113,전주시덕진구,45113103,인후동1가
45,전라북도,45113,전주시덕진구,45113104,인후동2가
45,전라북도,45113,전주시덕진구,45113105,덕진동1가
45,전라북도,45113,전주시덕진구,45113106,덕진동2가
45,전라북도,45113,전주시덕진구,45113107,금암동
45,전라북도,45113,전주시덕진구,45113108,팔복동1가
45,전라북도,45113,전주시덕진구,45113109,팔복동2가
45,전라북도,45113,전주시덕진구,45113110,팔복동3가
45,전라북도,45113,전주시덕진구,45113111,산정동
45,전라북도,45113,전주시덕진구,45113112,금상동
45,전라북도,45113,전주시덕진구,45113113,우아동1가
45,전라북도,45113,전주시덕진구,45113114,우아동2가
45,전라북도,45113,전주시덕진구,45113115,우아동3가
45,전라북도,45113,전주시덕진구,45113116,호성동1가
45,전라북도,45113,전주시덕진구,45113117,호성동2가
45,전라북도,45113,전주시덕진구,45113118,호성동3가
45,전라북도,45113,전주시덕진구,45113119,전미동1가
45,전라북도,45113,전주시덕진구,45113120,전미동2가
45,전라북도,45113,전주시덕진구,45113121,송천동1가
45,전라북도,45113,전주시덕진구,45113122,송천동2가
45,전라북도,45113,전주시덕진구,45113123,반월동
45,전라북도,45113,전주시덕진구,45113124,화전동
45,전라북도,45113,전주시덕진구,45113125,용정동
45,전라북도,45113,전주시덕진구,45113126,성덕동
45,전라북도,45113,전주시덕진구,45113127,원동
45,전라북도,45113,전주시덕진구,45113129,고랑동
45,전라북도,45113,전주시덕진구,45113130,여의동
45,전라북도,45113,전주시덕진구,45113131,만성동
45,전라북도,45113,전주시덕진구,45113132,장동
45,전라북도,45113,전주시덕진구,45113133,팔복동4가
45,전라북도,45113,전주시덕진구,45113134,도도동
45,전라북도,45113,전주시덕진구,45113135,강흥동
45,전라북도,45113,전주시덕진구,45113136,도덕동
45,전라북도,45113,전주시덕진구,45113137,남정동
45,전라북도,45113,전주시덕진구,45113138,중동
45,전라북도,45113,전주시덕진구,45113139,여의동2가
45,전라북도,45130,군산시,45130101,해망동
45,전라북도,45130,군산시,45130102,신흥동
45,전라북도,45130,군산시,45130103,금동
45,전라북도,45130,군산시,45130104,월명동
45,전라북도,45130,군산시,45130105,신창동
45,전라북도,45130,군산시,45130106,오룡동
45,전라북도,45130,군산시,45130107,금광동
45,전라북도,45130,군산시,45130108,신풍동
45,전라북도,45130,군산시,45130109,송풍동
45,전라북도,45130,군산시,45130110,문화동
45,전라북도,45130,군산시,45130111,삼학동
45,전라북도,45130,군산시,45130112,선양동
45,전라북도,45130,군산시,45130113,둔율동
45,전라북도,45130,군산시,45130114,창성동
45,전라북도,45130,군산시,45130115,명산동
45,전라북도,45130,군산시,45130116,송창동
45,전라북도,45130,군산시,45130117,개복동
45,전라북도,45130,군산시,45130118,중앙로1가
45,전라북도,45130,군산시,45130119,영화동
45,전라북도,45130,군산시,45130120,장미동
45,전라북도,45130,군산시,45130121,중앙로2가
45,전라북도,45130,군산시,45130122,영동
45,전라북도,45130,군산시,45130123,신영동
45,전라북도,45130,군산시,45130124,죽성동
45,전라북도,45130,군산시,45130125,평화동
45,전라북도,45130,군산시,45130126,중앙로3가
45,전라북도,45130,군산시,45130127,대명동
45,전라북도,45130,군산시,45130128,장재동
45,전라북도,45130,군산시,45130129,미원동
45,전라북도,45130,군산시,45130130,중동
45,전라북도,45130,군산시,45130131,금암동
45,전라북도,45130,군산시,45130132,동흥남동
45,전라북도,45130,군산시,45130133,서흥남동
45,전라북도,45130,군산시,45130134,조촌동
45,전라북도,45130,군산시,45130135,경장동
45,전라북도,45130,군산시,45130136,경암동
45,전라북도,45130,군산시,45130137,구암동
45,전라북도,45130,군산시,45130138,내흥동
45,전라북도,45130,군산시,45130139,개정동
45,전라북도,45130,군산시,45130140,사정동
45,전라북도,45130,군산시,45130141,수송동
45,전라북도,45130,군산시,45130142,미장동
45,전라북도,45130,군산시,45130143,지곡동
45,전라북도,45130,군산시,45130144,나운동
45,전라북도,45130,군산시,45130145,미룡동
45,전라북도,45130,군산시,45130146,소룡동
45,전라북도,45130,군산시,45130147,오식도동
45,전라북도,45130,군산시,45130148,비응도동
45,전라북도,45130,군산시,45130149,신관동
45,전라북도,45130,군산시,45130150,개사동
45,전라북도,45130,군산시,45130151,산북동
45,전라북도,45130,군산시,45130152,내초동
45,전라북도,45130,군산시,45130250,옥구읍
45,전라북도,45130,군산시,45130310,옥산면
45,전라북도,45130,군산시,45130320,회현면
45,전라북도,45130,군산시,45130330,임피면
45,전라북도,45130,군산시,45130340,서수면
45,전라북도,45130,군산시,45130350,대야면
45,전라북도,45130,군산시,45130360,개정면
45,전라북도,45130,군산시,45130370,성산면
45,전라북도,45130,군산시,45130380,나포면
45,전라북도,45130,군산시,45130390,옥도면
45,전라북도,45130,군산시,45130400,옥서면
45,전라북도,45140,익산시,45140101,창인동1가
45,전라북도,45140,익산시,45140102,창인동2가
45,전라북도,45140,익산시,45140103,중앙동1가
45,전라북도,45140,익산시,45140104,중앙동2가
45,전라북도,45140,익산시,45140105,중앙동3가
45,전라북도,45140,익산시,45140106,평화동
45,전라북도,45140,익산시,45140107,갈산동
45,전라북도,45140,익산시,45140108,주현동
45,전라북도,45140,익산시,45140109,인화동1가
45,전라북도,45140,익산시,45140110,인화동2가
45,전라북도,45140,익산시,45140111,동산동
45,전라북도,45140,익산시,45140112,마동
45,전라북도,45140,익산시,45140113,남중동
45,전라북도,45140,익산시,45140114,모현동1가
45,전라북도,45140,익산시,45140115,모현동2가
45,전라북도,45140,익산시,45140116,송학동
45,전라북도,45140,익산시,45140117,목천동
45,전라북도,45140,익산시,45140118,만석동
45,전라북도,45140,익산시,45140119,현영동
45,전라북도,45140,익산시,45140120,신용동
45,전라북도,45140,익산시,45140121,신동
45,전라북도,45140,익산시,45140122,영등동
45,전라북도,45140,익산시,45140123,어양동
45,전라북도,45140,익산시,45140124,신흥동
45,전라북도,45140,익산시,45140125,금강동
45,전라북도,45140,익산시,45140126,석탄동
45,전라북도,45140,익산시,45140127,팔봉동
45,전라북도,45140,익산시,45140128,덕기동
45,전라북도,45140,익산시,45140129,석왕동
45,전라북도,45140,익산시,45140130,은기동
45,전라북도,45140,익산시,45140131,정족동
45,전라북도,45140,익산시,45140132,임상동
45,전라북도,45140,익산시,45140133,월성동
45,전라북도,45140,익산시,45140134,부송동
45,전라북도,45140,익산시,45140135,용제동
45,전라북도,45140,익산시,45140136,석암동
45,전라북도,45140,익산시,45140250,함열읍
45,전라북도,45140,익산시,45140310,오산면
45,전라북도,45140,익산시,45140320,황등면
45,전라북도,45140,익산시,45140330,함라면
45,전라북도,45140,익산시,45140340,웅포면
45,전라북도,45140,익산시,45140350,성당면
45,전라북도,45140,익산시,45140360,용안면
45,전라북도,45140,익산시,45140370,낭산면
45,전라북도,45140,익산시,45140380,망성면
45,전라북도,45140,익산시,45140390,여산면
45,전라북도,45140,익산시,45140400,금마면
45,전라북도,45140,익산시,45140410,왕궁면
45,전라북도,45140,익산시,45140420,춘포면
45,전라북도,45140,익산시,45140430,삼기면
45,전라북도,45140,익산시,45140440,용동면
45,전라북도,45180,정읍시,45180101,수성동
45,전라북도,45180,정읍시,45180102,장명동
45,전라북도,45180,정읍시,45180103,상동
45,전라북도,45180,정읍시,45180104,시기동
45,전라북도,45180,정읍시,45180105,연지동
45,전라북도,45180,정읍시,45180106,농소동
45,전라북도,45180,정읍시,45180107,하모동
45,전라북도,45180,정읍시,45180108,상평동
45,전라북도,45180,정읍시,45180109,과교동
45,전라북도,45180,정읍시,45180110,삼산동
45,전라북도,45180,정읍시,45180111,진산동
45,전라북도,45180,정읍시,45180112,금붕동
45,전라북도,45180,정읍시,45180113,송산동
45,전라북도,45180,정읍시,45180114,신월동
45,전라북도,45180,정읍시,45180115,용산동
45,전라북도,45180,정읍시,45180116,교암동
45,전라북도,45180,정읍시,45180117,부전동
45,전라북도,45180,정읍시,45180118,쌍암동
45,전라북도,45180,정읍시,45180119,내장동
45,전라북도,45180,정읍시,45180120,영파동
45,전라북도,45180,정읍시,45180121,하북동
45,전라북도,45180,정읍시,45180122,구룡동
45,전라북도,45180,정읍시,45180123,흑암동
45,전라북도,45180,정읍시,45180124,용계동
45,전라북도,45180,정읍시,45180125,공평동
45,전라북도,45180,정읍시,45180126,망제동
45,전라북도,45180,정읍시,45180127,신정동
45,전라북도,45180,정읍시,45180250,신태인읍
45,전라북도,45180,정읍시,45180310,북면
45,전라북도,45180,정읍시,45180320,입암면
45,전라북도,45180,정읍시,45180330,소성면
45,전라북도,45180,정읍시,45180340,고부면
45,전라북도,45180,정읍시,45180350,영원면
45,전라북도,45180,정읍시,45180360,덕천면
45,전라북도,45180,정읍시,45180370,이평면
45,전라북도,45180,정읍시,45180380,정우면
45,전라북도,45180,정읍시,45180390,태인면
45,전라북도,45180,정읍시,45180400,감곡면
45,전라북도,45180,정읍시,45180410,옹동면
45,전라북도,45180,정읍시,45180420,칠보면
45,전라북도,45180,정읍시,45180430,산내면
45,전라북도,45180,정읍시,45180440,산외면
45,전라북도,45190,남원시,45190101,동충동
45,전라북도,45190,남원시,45190102,하정동
45,전라북도,45190,남원시,45190103,죽항동
45,전라북도,45190,남원시,45190104,쌍교동
45,전라북도,45190,남원시,45190105,천거동
45,전라북도,45190,남원시,45190106,금동
45,전라북도,45190,남원시,45190107,조산동
45,전라북도,45190,남원시,45190108,왕정동
45,전라북도,45190,남원시,45190109,신정동
45,전라북도,45190,남원시,45190110,화정동
45,전라북도,45190,남원시,45190111,향교동
45,전라북도,45190,남원시,45190112,용정동
45,전라북도,45190,남원시,45190113,광치동
45,전라북도,45190,남원시,45190114,내척동
45,전라북도,45190,남원시,45190115,산곡동
45,전라북도,45190,남원시,45190116,도통동
45,전라북도,45190,남원시,45190117,월락동
45,전라북도,45190,남원시,45190118,고죽동
45,전라북도,45190,남원시,45190119,식정동
45,전라북도,45190,남원시,45190120,갈치동
45,전라북도,45190,남원시,45190121,노암동
45,전라북도,45190,남원시,45190122,어현동
45,전라북도,45190,남원시,45190123,신촌동
45,전라북도,45190,남원시,45190250,운봉읍
45,전라북도,45190,남원시,45190310,주천면
45,전라북도,45190,남원시,45190320,수지면
45,전라북도,45190,남원시,45190330,송동면
45,전라북도,45190,남원시,45190340,주생면
45,전라북도,45190,남원시,45190350,금지면
45,전라북도,45190,남원시,45190360,대강면
45,전라북도,45190,남원시,45190370,대산면
45,전라북도,45190,남원시,45190380,사매면
45,전라북도,45190,남원시,45190390,덕과면
45,전라북도,45190,남원시,45190400,보절면
45,전라북도,45190,남원시,45190410,산동면
45,전라북도,45190,남원시,45190420,이백면
45,전라북도,45190,남원시,45190450,아영면
45,전라북도,45190,남원시,45190460,산내면
45,전라북도,45190,남원시,45190470,인월면
45,전라북도,45210,김제시,45210101,요촌동
45,전라북도,45210,김제시,45210102,신풍동
45,전라북도,45210,김제시,45210103,용동
45,전라북도,45210,김제시,45210104,검산동
45,전라북도,45210,김제시,45210105,순동
45,전라북도,45210,김제시,45210106,백학동
45,전라북도,45210,김제시,45210107,서암동
45,전라북도,45210,김제시,45210108,신곡동
45,전라북도,45210,김제시,45210109,교동
45,전라북도,45210,김제시,45210110,옥산동
45,전라북도,45210,김제시,45210111,갈공동
45,전라북도,45210,김제시,45210112,하동
45,전라북도,45210,김제시,45210113,흥사동
45,전라북도,45210,김제시,45210114,상동동
45,전라북도,45210,김제시,45210115,월성동
45,전라북도,45210,김제시,45210116,황산동
45,전라북도,45210,김제시,45210117,난봉동
45,전라북도,45210,김제시,45210118,오정동
45,전라북도,45210,김제시,45210119,복죽동
45,전라북도,45210,김제시,45210120,입석동
45,전라북도,45210,김제시,45210121,장화동
45,전라북도,45210,김제시,45210122,신덕동
45,전라북도,45210,김제시,45210123,월봉동
45,전라북도,45210,김제시,45210124,신월동
45,전라북도,45210,김제시,45210125,연정동
45,전라북도,45210,김제시,45210126,명덕동
45,전라북도,45210,김제시,45210127,제월동
45,전라북도,45210,김제시,45210128,도장동
45,전라북도,45210,김제시,45210129,서정동
45,전라북도,45210,김제시,45210130,양전동
45,전라북도,45210,김제시,45210250,만경읍
45,전라북도,45210,김제시,45210320,죽산면
45,전라북도,45210,김제시,45210330,백산면
45,전라북도,45210,김제시,45210340,용지면
45,전라북도,45210,김제시,45210350,백구면
45,전라북도,45210,김제시,45210360,부량면
45,전라북도,45210,김제시,45210380,공덕면
45,전라북도,45210,김제시,45210390,청하면
45,전라북도,45210,김제시,45210400,성덕면
45,전라북도,45210,김제시,45210410,진봉면
45,전라북도,45210,김제시,45210420,금구면
45,전라북도,45210,김제시,45210430,봉남면
45,전라북도,45210,김제시,45210440,황산면
45,전라북도,45210,김제시,45210450,금산면
45,전라북도,45210,김제시,45210460,광활면
45,전라북도,45710,완주군,45710250,삼례읍
45,전라북도,45710,완주군,45710253,봉동읍
45,전라북도,45710,완주군,45710256,용진읍
45,전라북도,45710,완주군,45710320,상관면
45,전라북도,45710,완주군,45710330,이서면
45,전라북도,45710,완주군,45710340,소양면
45,전라북도,45710,완주군,45710350,구이면
45,전라북도,45710,완주군,45710360,고산면
45,전라북도,45710,완주군,45710370,비봉면
45,전라북도,45710,완주군,45710380,운주면
45,전라북도,45710,완주군,45710390,화산면
45,전라북도,45710,완주군,45710400,동상면
45,전라북도,45710,완주군,45710410,경천면
45,전라북도,45720,진안군,45720250,진안읍
45,전라북도,45720,진안군,45720310,용담면
45,전라북도,45720,진안군,45720320,안천면
45,전라북도,45720,진안군,45720330,동향면
45,전라북도,45720,진안군,45720340,상전면
45,전라북도,45720,진안군,45720350,백운면
45,전라북도,45720,진안군,45720360,성수면
45,전라북도,45720,진안군,45720370,마령면
45,전라북도,45720,진안군,45720380,부귀면
45,전라북도,45720,진안군,45720390,정천면
45,전라북도,45720,진안군,45720400,주천면
45,전라북도,45730,무주군,45730250,무주읍
45,전라북도,45730,무주군,45730310,무풍면
45,전라북도,45730,무주군,45730320,설천면
45,전라북도,45730,무주군,45730330,적상면
45,전라북도,45730,무주군,45730340,안성면
45,전라북도,45730,무주군,45730350,부남면
45,전라북도,45740,장수군,45740250,장수읍
45,전라북도,45740,장수군,45740310,산서면
45,전라북도,45740,장수군,45740320,번암면
45,전라북도,45740,장수군,45740335,장계면
45,전라북도,45740,장수군,45740340,천천면
45,전라북도,45740,장수군,45740350,계남면
45,전라북도,45740,장수군,45740360,계북면
45,전라북도,45750,임실군,45750250,임실읍
45,전라북도,45750,임실군,45750310,청웅면
45,전라북도,45750,임실군,45750320,운암면
45,전라북도,45750,임실군,45750330,신평면
45,전라북도,45750,임실군,45750340,성수면
45,전라북도,45750,임실군,45750355,오수면
45,전라북도,45750,임실군,45750360,신덕면
45,전라북도,45750,임실군,45750370,삼계면
45,전라북도,45750,임실군,45750380,관촌면
45,전라북도,45750,임실군,45750390,강진면
45,전라북도,45750,임실군,45750400,덕치면
45,전라북도,45750,임실군,45750410,지사면
45,전라북도,45770,순창군,45770250,순창읍
45,전라북도,45770,순창군,45770310,인계면
45,전라북도,45770,순창군,45770320,동계면
45,전라북도,45770,순창군,45770330,풍산면
45,전라북도,45770,순창군,45770340,금과면
45,전라북도,45770,순창군,45770350,팔덕면
45,전라북도,45770,순창군,45770360,쌍치면
45,전라북도,45770,순창군,45770370,복흥면
45,전라북도,45770,순창군,45770380,적성면
45,전라북도,45770,순창군,45770390,유등면
45,전라북도,45770,순창군,45770400,구림면
45,전라북도,45790,고창군,45790250,고창읍
45,전라북도,45790,고창군,45790310,고수면
45,전라북도,45790,고창군,45790320,아산면
45,전라북도,45790,고창군,45790330,무장면
45,전라북도,45790,고창군,45790340,공음면
45,전라북도,45790,고창군,45790350,상하면
45,전라북도,45790,고창군,45790360,해리면
45,전라북도,45790,고창군,45790370,성송면
45,전라북도,45790,고창군,45790380,대산면
45,전라북도,45790,고창군,45790390,심원면
45,전라북도,45790,고창군,45790400,흥덕면
45,전라북도,45790,고창군,45790410,성내면
45,전라북도,45790,고창군,45790420,신림면
45,전라북도,45790,고창군,45790430,부안면
45,전라북도,45800,부안군,45800250,부안읍
45,전라북도,45800,부안군,45800310,주산면
45,전라북도,45800,부안군,45800320,동진면
45,전라북도,45800,부안군,45800330,행안면
45,전라북도,45800,부안군,45800340,계화면
45,전라북도,45800,부안군,45800350,보안면
45,전라북도,45800,부안군,45800360,변산면
